Product ID,avg(Sales),avg(Profit)
FUR-BO-10000021,243.05999755859375,102.05999755859375
FUR-BO-10000022,677.4000244140625,60.959999084472656
FUR-BO-10000035,1648.43994140625,692.280029296875
FUR-BO-10000038,243.77999877929688,4.860000133514404
FUR-BO-10000071,302.94000244140625,142.34400329589843
FUR-BO-10000087,756.9719757080078,68.13599853515625
FUR-BO-10000112,617.0999755859375,172.64999389648438
FUR-BO-10000148,238.0500030517578,0
FUR-BO-10000175,366.12000274658203,102.50999450683594
FUR-BO-10000195,248.22000122070312,96.77999877929688
FUR-BO-10000203,1161.2699890136719,487.71002197265625
FUR-BO-10000208,926.3250045776367,259.2000026702881
FUR-BO-10000210,948.323974609375,284.46600952148435
FUR-BO-10000243,1386.6300048828125,360.3599853515625
FUR-BO-10000259,1095.3749694824219,284.77500915527344
FUR-BO-10000265,632.9399820963541,196.130002339681
FUR-BO-10000268,474.79998779296875,137.60000610351562
FUR-BO-10000269,248.22000122070312,86.81999969482422
FUR-BO-10000279,1236.3299560546875,383.2200012207031
FUR-BO-10000288,1606.5499674479167,48.17999776204427
FUR-BO-10000330,241.9600067138672,33.8744010925293
FUR-BO-10000362,683.9199981689453,157.30139923095703
FUR-BO-10000378,230.16000366210938,64.44000244140625
FUR-BO-10000402,438.8399963378906,65.79000091552734
FUR-BO-10000411,840.8399963378906,369.8500061035156
FUR-BO-10000425,342.5400085449219,92.45999908447266
FUR-BO-10000468,129.54667154947916,20.727466424306233
FUR-BO-10000490,2546.4599609375,381.7799987792969
FUR-BO-10000502,1096.2749710083008,175.3499994277954
FUR-BO-10000533,493.67999267578125,54.2400016784668
FUR-BO-10000567,2034.6199951171875,447.5800018310547
FUR-BO-10000596,877.02001953125,394.6199951171875
FUR-BO-10000610,375.2999954223633,183.87000274658203
FUR-BO-10000624,680.7266438802084,108.87333170572917
FUR-BO-10000636,168.81000137329102,69.20999908447266
FUR-BO-10000666,652.3199920654297,91.2600040435791
FUR-BO-10000668,246.1199951171875,66.41999816894531
FUR-BO-10000670,567.1399943033854,238.1399943033854
FUR-BO-10000676,630.1500244140625,31.5
FUR-BO-10000684,441.8999938964844,30.8700008392334
FUR-BO-10000699,722.2799682617188,79.4299996693929
FUR-BO-10000711,425.8800048828125,114.98740196228027
FUR-BO-10000712,250.67999267578125,112.80000305175781
FUR-BO-10000728,707.2379898071289,190.6860008239746
FUR-BO-10000734,83.55999755859375,30.079999923706055
FUR-BO-10000746,293.02000427246094,125.92999839782715
FUR-BO-10000786,790.2399698893229,284.4800059000651
FUR-BO-10000847,729.5399780273438,320.94000244140625
FUR-BO-10000883,872.1300048828125,8.609999656677246
FUR-BO-10000891,826.2000122070312,181.74000549316406
FUR-BO-10000892,759.0599975585938,15.119999885559082
FUR-BO-10000895,366.8999938964844,106.35000228881836
FUR-BO-10000936,570.8999938964844,102.70000076293945
FUR-BO-10000961,437.00999450683594,157.29000091552734
FUR-BO-10000967,1641.3299560546875,541.6200103759766
FUR-BO-10000980,910.7999877929688,327.82501220703125
FUR-BO-10001003,777.9750061035156,373.39500427246094
FUR-BO-10001010,872.1300048828125,252.83999633789062
FUR-BO-10001039,958.4400227864584,412.0900065104167
FUR-BO-10001042,428.39998626708984,64.25999879837036
FUR-BO-10001067,291.3399963378906,93.17000198364258
FUR-BO-10001073,1969.2449951171875,374.0849838256836
FUR-BO-10001099,330.6400146484375,79.27999877929688
FUR-BO-10001133,2071.3499755859375,662.7000122070312
FUR-BO-10001147,469.5075035095215,122.01750087738037
FUR-BO-10001155,377.5,32.039999643961586
FUR-BO-10001165,1100.52001953125,352.0799865722656
FUR-BO-10001192,733.6800079345703,315.4800033569336
FUR-BO-10001196,1279.8450012207031,307.125
FUR-BO-10001201,329.36000569661456,141.5999959309896
FUR-BO-10001212,1322.010009765625,145.35000610351562
FUR-BO-10001216,930.5999908447266,372.23999786376953
FUR-BO-10001254,287.94000244140625,0
FUR-BO-10001255,731.8200073242188,102.41999816894531
FUR-BO-10001256,373.2300109863281,29.790000915527344
FUR-BO-10001287,393.88999430338544,149.65999857584634
FUR-BO-10001295,459.0600128173828,211.12000274658203
FUR-BO-10001309,617.625,129.68999862670898
FUR-BO-10001324,1567.43994140625,360.4800109863281
FUR-BO-10001326,361.8000030517578,61.50000238418579
FUR-BO-10001337,241.9600041707357,24.195999145507812
FUR-BO-10001342,347.47999572753906,0
FUR-BO-10001356,731.8199971516927,146.33999633789062
FUR-BO-10001358,286.739990234375,8.579999923706055
FUR-BO-10001362,822.4199829101562,123.36000061035156
FUR-BO-10001369,195.75999450683594,46.959999084472656
FUR-BO-10001370,877.02001953125,105.23999786376953
FUR-BO-10001372,2637,184.5
FUR-BO-10001385,293.5199890136719,129.1199951171875
FUR-BO-10001387,590.219970703125,259.6499938964844
FUR-BO-10001390,570.9000244140625,239.6999969482422
FUR-BO-10001392,1307.969970703125,536.219970703125
FUR-BO-10001393,765.8550109863281,84.23999786376953
FUR-BO-10001405,416.20000712076825,162.29999415079752
FUR-BO-10001452,248.22000122070312,96.77999877929688
FUR-BO-10001461,524.6399993896484,262.3199996948242
FUR-BO-10001471,1741.7999572753906,836.0399703979492
FUR-BO-10001476,134.05333455403647,24.106666564941406
FUR-BO-10001483,288.0499954223633,37.380001068115234
FUR-BO-10001498,1098.9599609375,406.5600102742513
FUR-BO-10001501,2335.460001627604,1004.1900024414062
FUR-BO-10001507,484.5199890136719,58.119998931884766
FUR-BO-10001519,348.84000396728516,83.72140121459961
FUR-BO-10001537,306.2999954223633,12.224999904632568
FUR-BO-10001541,860.7899780273438,68.66999816894531
FUR-BO-10001553,1938.1499633789062,19.34999990463257
FUR-BO-10001555,493.8000030517578,69.1200008392334
FUR-BO-10001558,340.3800048828125,37.439998626708984
FUR-BO-10001580,768.375,130.49999809265137
FUR-BO-10001585,460.114990234375,142.0699987411499
FUR-BO-10001598,668.479990641276,300.8000005086263
FUR-BO-10001608,283.9199981689453,70.97999954223633
FUR-BO-10001619,84.9800033569336,18.695600509643555
FUR-BO-10001621,605.2500152587891,254.0999984741211
FUR-BO-10001641,501.79498291015625,175.5600004196167
FUR-BO-10001646,367.456005859375,143.79200134277343
FUR-BO-10001668,1373.52001953125,54.720001220703125
FUR-BO-10001708,492.375,98.47500038146973
FUR-BO-10001721,224.90666707356772,98.93333180745442
FUR-BO-10001739,881.6639831542968,158.656005859375
FUR-BO-10001749,1960.2299499511719,117.5625
FUR-BO-10001753,423.6750030517578,186.375
FUR-BO-10001779,400.88000052315846,164.32000078473772
FUR-BO-10001781,1092.9600219726562,284.12999725341797
FUR-BO-10001798,261.9599914550781,41.91360092163086
FUR-BO-10001822,904.6499633789062,27.074999809265137
FUR-BO-10001831,582.1199849446615,139.68000030517578
FUR-BO-10001834,652.3200073242188,156.46499633789062
FUR-BO-10001835,779.5800170898438,202.67999267578125
FUR-BO-10001860,540.1000061035156,194.369992574056
FUR-BO-10001867,228.4149932861328,61.65499973297119
FUR-BO-10001874,644.1500040690104,115.82999674479167
FUR-BO-10001875,917.0999908447266,394.35001373291016
FUR-BO-10001892,972.4499816894531,77.7750015258789
FUR-BO-10001934,1818.8999837239583,145.50000127156576
FUR-BO-10001946,581.4899978637695,5.774999916553497
FUR-BO-10001966,245.04000091552734,19.55999994277954
FUR-BO-10001969,560.0999755859375,5.599999904632568
FUR-BO-10001972,241.9600067138672,41.133201599121094
FUR-BO-10002000,1850.4449768066406,277.5600051879883
FUR-BO-10002003,1451.5000406901042,217.69999186197916
FUR-BO-10002008,163.9600067138672,27.84000015258789
FUR-BO-10002031,1166.2399800618489,256.5599950154622
FUR-BO-10002032,681.6149978637695,163.5150032043457
FUR-BO-10002084,482.4800109863281,130.24000549316406
FUR-BO-10002109,303,81.77999877929688
FUR-BO-10002133,379.5299987792969,159.38999938964844
FUR-BO-10002182,792.3600158691406,118.79999923706055
FUR-BO-10002204,953.6999740600586,405.91500091552734
FUR-BO-10002213,704.9000244140625,56.391998291015625
FUR-BO-10002214,451.6000061035156,4.480000019073486
FUR-BO-10002235,192.9600067138672,69.44000244140625
FUR-BO-10002250,343.739990234375,164.94000244140625
FUR-BO-10002277,695.1600036621094,34.679999351501465
FUR-BO-10002285,754.0499877929688,120.5999984741211
FUR-BO-10002289,311.02500915527344,74.62500190734863
FUR-BO-10002300,1583.3999786376953,702.9999923706055
FUR-BO-10002308,1111.7999877929688,222.36000061035156
FUR-BO-10002309,94.30000305175781,6.599999904632568
FUR-BO-10002318,1239.8399658203125,223.11000061035156
FUR-BO-10002324,530.9866536458334,180.47999827067056
FUR-BO-10002325,549.52001953125,109.87999725341797
FUR-BO-10002334,287.5799865722656,31.6200008392334
FUR-BO-10002346,378.2799886067708,109.66666666666667
FUR-BO-10002352,418.77333577473956,117.17333730061848
FUR-BO-10002378,187.8800048828125,16.87999947865804
FUR-BO-10002383,522.47998046875,172.3999989827474
FUR-BO-10002390,725.7000122070312,65.27999877929688
FUR-BO-10002444,780.2999877929688,257.4599914550781
FUR-BO-10002462,1652.4000244140625,33
FUR-BO-10002471,411.3999938964844,32.853333155314125
FUR-BO-10002510,411.4440032958984,67.65000076293946
FUR-BO-10002545,1130.913350423177,294.03733317057294
FUR-BO-10002580,1318.5,26.37000060081482
FUR-BO-10002598,301.6650085449219,87.4828987121582
FUR-BO-10002632,842.3500162760416,168.47000122070312
FUR-BO-10002679,345.5142844063895,110.53142765590123
FUR-BO-10002682,595.9199829101562,71.4000015258789
FUR-BO-10002708,909.375,99.97500228881836
FUR-BO-10002736,1174.56005859375,187.9199981689453
FUR-BO-10002740,1233.6300048828125,407.06998443603516
FUR-BO-10002766,1155.5039794921875,46.2
FUR-BO-10002782,298.9199981689453,134.45999908447266
FUR-BO-10002793,1573.9200439453125,786.9600219726562
FUR-BO-10002812,504.0899963378906,115.91999816894531
FUR-BO-10002819,735.4800109863281,213.12000274658203
FUR-BO-10002824,301.9599914550781,60.391998291015625
FUR-BO-10002852,252.05999755859375,12.600000381469727
FUR-BO-10002853,122.91000366210938,30.727500915527344
FUR-BO-10002892,881.3400268554688,334.8599853515625
FUR-BO-10002906,164.0800018310547,18.040000915527344
FUR-BO-10002916,683.9199879964193,129.94493865966797
FUR-BO-10002926,370.5299987792969,40.68000030517578
FUR-BO-10002936,247.86000442504883,123.90000343322754
FUR-BO-10002964,853.5,102.30000305175781
FUR-BO-10002968,485.04000091552734,77.60000038146973
FUR-BO-10002981,308.85999806722003,37.1999988357226
FUR-BO-10002985,399.5199890136719,147.75999450683594
FUR-BO-10002990,724.7999877929688,333.3599853515625
FUR-BO-10002992,885.8666788736979,106.25999704996745
FUR-BO-10003007,569.520009358724,130.9000015258789
FUR-BO-10003022,516.6700134277344,180.72999572753906
FUR-BO-10003028,451.2000020345052,184.96000162760416
FUR-BO-10003029,1550.52001953125,108.4800033569336
FUR-BO-10003034,321.03499603271484,44.91499900817871
FUR-BO-10003043,239.95000457763672,38.35000038146973
FUR-BO-10003086,1559.1600341796875,405.3599853515625
FUR-BO-10003103,1084.9250106811523,206.1100034713745
FUR-BO-10003106,587.0399856567383,111.48000240325928
FUR-BO-10003112,389.1600036621094,151.74000549316406
FUR-BO-10003126,1087.199951171875,119.5199966430664
FUR-BO-10003159,374.0679992675781,52.811478805541995
FUR-BO-10003185,452.7999979654948,4.479999939600627
FUR-BO-10003199,1107.199951171875,420.7200012207031
FUR-BO-10003206,881.6849670410156,88.15500068664551
FUR-BO-10003221,557.2599945068359,83.4900016784668
FUR-BO-10003282,3107.0250244140625,994.0499877929688
FUR-BO-10003284,394.20001220703125,90.66000366210938
FUR-BO-10003287,528.9699935913086,89.83000183105469
FUR-BO-10003291,405.1000061035156,121.5
FUR-BO-10003297,402.0499954223633,20.05999994277954
FUR-BO-10003301,1237.9400227864583,247.5
FUR-BO-10003320,957.1800231933594,277.5500030517578
FUR-BO-10003323,609.2799987792969,249.70667521158853
FUR-BO-10003326,263.8933283487956,60.69333457946777
FUR-BO-10003333,438.8399963378906,65.79000091552734
FUR-BO-10003383,398.5199890136719,115.55999755859375
FUR-BO-10003384,246.1199951171875,66.41999816894531
FUR-BO-10003386,338.3999938964844,135.36000061035156
FUR-BO-10003404,1723.919921875,103.4352035522461
FUR-BO-10003408,496.6499938964844,99.32999801635742
FUR-BO-10003433,61.959999084472656,4.337200164794922
FUR-BO-10003438,452.5400034586589,94.93000030517578
FUR-BO-10003441,302.94000244140625,69.67620086669922
FUR-BO-10003450,289.8999938964844,23.191999912261963
FUR-BO-10003463,650.8800048828125,32.47999954223633
FUR-BO-10003499,972.6400146484375,58.31999969482422
FUR-BO-10003530,340.37999725341797,34.02000045776367
FUR-BO-10003541,1648.5599975585938,560.3999938964844
FUR-BO-10003543,442.79998779296875,212.53333028157553
FUR-BO-10003546,403.9199981689453,100.97999954223633
FUR-BO-10003549,1228.9200236002605,184.29999796549478
FUR-BO-10003554,503.8949890136719,35.17500019073486
FUR-BO-10003559,298.67999267578125,113.45999908447266
FUR-BO-10003563,350.13600158691406,66.45599975585938
FUR-BO-10003604,376.739990234375,48.959999084472656
FUR-BO-10003631,223.46999549865723,58.09499931335449
FUR-BO-10003660,331.4699935913086,76.23820114135742
FUR-BO-10003661,1362.06005859375,340.4100036621094
FUR-BO-10003688,126.02999496459961,52.91999816894531
FUR-BO-10003697,730.6199849446615,87.67000071207683
FUR-BO-10003706,592.679988861084,284.3999996185303
FUR-BO-10003713,599.280029296875,17.8799991607666
FUR-BO-10003734,615.3300018310547,203.04000091552734
FUR-BO-10003738,1094.7600402832031,251.73001098632812
FUR-BO-10003768,555.5999755859375,177.6999969482422
FUR-BO-10003779,1816.949951171875,799.3499755859375
FUR-BO-10003783,1091.25,196.3800048828125
FUR-BO-10003793,928.3949890136719,408.3300018310547
FUR-BO-10003828,190.44000244140625,55.20000203450521
FUR-BO-10003873,1046.1600189208984,439.36000061035156
FUR-BO-10003881,394.2000045776367,145.80000114440918
FUR-BO-10003887,681.3599853515625,27.240000247955322
FUR-BO-10003903,428.3999938964844,38.52000045776367
FUR-BO-10003904,369.17999267578125,140.22000122070312
FUR-BO-10003905,625.5,300.1499938964844
FUR-BO-10003913,1052.31005859375,105.20999908447266
FUR-BO-10003945,539.9550094604492,242.96999740600586
FUR-BO-10003966,341.9599914550781,54.713600158691406
FUR-BO-10003968,780.2999877929688,117
FUR-BO-10003991,1650.7200317382812,676.6800079345703
FUR-BO-10004015,299.9749984741211,65.99449920654297
FUR-BO-10004043,2051.100056966146,40.95000076293945
FUR-BO-10004053,723.719970703125,253.26000213623047
FUR-BO-10004055,297.8399963378906,74.45999908447266
FUR-BO-10004075,392.3999938964844,3.9000000953674316
FUR-BO-10004080,245.16000366210938,90.66000366210938
FUR-BO-10004082,1016.0499877929688,416.56998443603516
FUR-BO-10004113,791.3771449497768,371.91143580845426
FUR-BO-10004119,851.6999893188477,50.99999976158142
FUR-BO-10004129,2624.0400390625,446.0400085449219
FUR-BO-10004135,245.16000366210938,19.55999994277954
FUR-BO-10004142,876.3,359.2799987792969
FUR-BO-10004161,253.02000427246094,5.039999961853027
FUR-BO-10004162,572.3000030517578,234.59999084472656
FUR-BO-10004191,448.3800048828125,80.63999938964844
FUR-BO-10004199,575.1599934895834,17.160000165303547
FUR-BO-10004219,2019.5999755859375,706.6799926757812
FUR-BO-10004230,246.8999989827474,101.22000122070312
FUR-BO-10004254,1235.25,469.3500061035156
FUR-BO-10004316,289.44000244140625,23.100000381469727
FUR-BO-10004327,437.6700134277344,65.61000061035156
FUR-BO-10004340,1175.1199951171875,58.720001220703125
FUR-BO-10004357,1406.8599853515625,140.68600463867188
FUR-BO-10004360,160.97999572753906,20.927400588989258
FUR-BO-10004388,1814.25,653.0999755859375
FUR-BO-10004399,690.47998046875,41.400001525878906
FUR-BO-10004407,384.8799987792969,57.73199996948242
FUR-BO-10004408,491.760009765625,4.800000190734863
FUR-BO-10004409,141.9600067138672,39.74879837036133
FUR-BO-10004423,276.4666748046875,132.66666666666666
FUR-BO-10004425,1040.3999837239583,249.67999776204428
FUR-BO-10004430,569.0999959309896,51.20000076293945
FUR-BO-10004434,363.3900146484375,10.890000343322754
FUR-BO-10004441,1209.5000305175781,157.20000076293945
FUR-BO-10004445,630.1500244140625,132.3000030517578
FUR-BO-10004452,1380.0999755859375,648.5999755859375
FUR-BO-10004459,337.67999267578125,64.13999938964844
FUR-BO-10004467,249.9749984741211,47.4952507019043
FUR-BO-10004472,727.5,363.7200012207031
FUR-BO-10004504,406.0799987792969,77.11200103759765
FUR-BO-10004507,612.5999755859375,55.04999923706055
FUR-BO-10004508,460.95999908447266,193.5999984741211
FUR-BO-10004529,448.0800069173177,53.76000086466471
FUR-BO-10004537,429.67498779296875,158.92499923706055
FUR-BO-10004541,973.1200154622396,165.35999806722006
FUR-BO-10004547,276.68250274658203,69.11999988555908
FUR-BO-10004558,1815.239990234375,471.94000244140625
FUR-BO-10004560,1216.530029296875,304.0799865722656
FUR-BO-10004565,425.53334045410156,106.33999888102214
FUR-BO-10004567,376.5449981689453,97.89000225067139
FUR-BO-10004585,712.2000122070312,320.3999938964844
FUR-BO-10004630,2927.280029296875,146.16000366210938
FUR-BO-10004648,2333.8800659179688,349.9199981689453
FUR-BO-10004665,2698.7999267578125,1133.3400268554688
FUR-BO-10004670,729.8400268554688,124.0199966430664
FUR-BO-10004679,1955.7000427246094,215.10000228881836
FUR-BO-10004681,244.0800018310547,68.33999633789062
FUR-BO-10004690,687.4000244140625,48.11800003051758
FUR-BO-10004695,1085.8799743652344,249.75259653727213
FUR-BO-10004699,460.70400390625,0
FUR-BO-10004704,417.7999979654948,200.5
FUR-BO-10004707,3633.89990234375,108.9000015258789
FUR-BO-10004709,1004.0424900054932,472.3795051574707
FUR-BO-10004725,774.1799926757812,185.75999450683594
FUR-BO-10004771,2470.5,518.760009765625
FUR-BO-10004773,259.29000091552734,85.54499816894531
FUR-BO-10004806,448.37999725341797,170.3700065612793
FUR-BO-10004821,671.3849945068359,66.9900016784668
FUR-BO-10004824,296.8800048828125,47.459999084472656
FUR-BO-10004834,2973.5699462890625,606.7350006103516
FUR-BO-10004842,856.7999877929688,291.239990234375
FUR-BO-10004844,449.4599914550781,134.82000732421875
FUR-BO-10004852,2397.9450073242188,887.2050018310547
FUR-BO-10004911,439.53001403808594,21.945000171661377
FUR-BO-10004914,322.5824890136719,70.94250011444092
FUR-BO-10004917,162.1199951171875,59.960001627604164
FUR-BO-10004924,1292.0999755859375,155
FUR-BO-10004980,489.1199951171875,29.31999969482422
FUR-BO-10004999,2625.6600341796875,1260.1799926757812
FUR-BUS-10000332,364.32000732421875,18.209999084472656
FUR-BUS-10000984,573.47998046875,126.12000274658203
FUR-BUS-10001187,824.280029296875,280.20001220703125
FUR-BUS-10001243,1518.1099955240886,743.8200022379557
FUR-BUS-10001781,2182.679931640625,327.239990234375
FUR-BUS-10002040,807.0479919433594,258.19200134277344
FUR-BUS-10002138,294.0699971516927,61.73999786376953
FUR-BUS-10002192,142.8300018310547,41.400001525878906
FUR-BUS-10002639,284.64750480651855,119.54250240325928
FUR-BUS-10002989,825.3599853515625,338.3399963378906
FUR-BUS-10003055,280.935001373291,109.55249691009521
FUR-BUS-10003368,695.1599731445312,173.75999450683594
FUR-BUS-10003708,122.97000122070312,30.719999313354492
FUR-BUS-10003724,740.7000122070312,103.68000030517578
FUR-BUS-10004121,145.88999938964844,21.8700008392334
FUR-BUS-10004336,247.97999572753906,52.02000045776367
FUR-BUS-10004475,256.9050064086914,46.214999198913574
FUR-BUS-10004622,125.33999633789062,60.150001525878906
FUR-BUS-10004644,731.3400268554688,80.4000015258789
FUR-BUS-10004820,664.32001953125,33.216000366210935
FUR-BUS-10004854,379.7639892578125,117.67800369262696
FUR-BUS-10004882,256.0949935913086,23.03999948501587
FUR-CH-10000015,1083,281.5800069173177
FUR-CH-10000025,372.21600952148435,74.41200103759766
FUR-CH-10000026,340.66285269601,13.57714319229126
FUR-CH-10000027,2386.8,310.28399353027345
FUR-CH-10000042,355.3800048828125,170.5800018310547
FUR-CH-10000051,2841.659912109375,852.47998046875
FUR-CH-10000068,132.47999572753906,5.28000020980835
FUR-CH-10000105,245.3528573172433,88.64142772129604
FUR-CH-10000110,101.58750343322754,43.672499656677246
FUR-CH-10000117,239.3999989827474,43.02000045776367
FUR-CH-10000155,897.1500244140625,251.20199584960938
FUR-CH-10000171,117.5999984741211,47.040000915527344
FUR-CH-10000187,111.05999755859375,27.719999313354492
FUR-CH-10000225,647.8400268554688,32.391998291015625
FUR-CH-10000233,99.70000076293945,37.84999942779541
FUR-CH-10000258,389.76749420166016,23.332499504089355
FUR-CH-10000265,235.2899932861328,54.04333241780599
FUR-CH-10000294,695.759999593099,153
FUR-CH-10000302,233.6533406575521,44.373331705729164
FUR-CH-10000309,1478.7850341796875,369.6965026855469
FUR-CH-10000326,629.5800170898438,264.32000732421875
FUR-CH-10000333,496.5299987792969,178.74000549316406
FUR-CH-10000336,165.52000045776367,16.479999542236328
FUR-CH-10000343,609.52001953125,201.1199951171875
FUR-CH-10000351,234.36000170026506,86.64000156947544
FUR-CH-10000373,167.33999633789062,81.95999908447266
FUR-CH-10000391,172.35000038146973,13.725000202655792
FUR-CH-10000399,1327.199951171875,318.4800109863281
FUR-CH-10000414,35.939998626708984,2.140000104904175
FUR-CH-10000422,303.3000005086263,48.52800146738688
FUR-CH-10000423,288.8999938964844,63.45000076293945
FUR-CH-10000430,429.94801025390626,134.69400024414062
FUR-CH-10000432,684.7875061035156,41.062499046325684
FUR-CH-10000454,1036.9149856567383,311.07450103759766
FUR-CH-10000513,866.5999959309896,77.99386850992839
FUR-CH-10000527,3720,632.4000244140625
FUR-CH-10000528,395.36000061035156,3.9199999570846558
FUR-CH-10000546,2380.5,952.2000122070312
FUR-CH-10000553,50.90999794006348,13.745700359344482
FUR-CH-10000595,596,149
FUR-CH-10000602,2300.9999755859376,91.94999694824219
FUR-CH-10000603,180.5999959309896,59.52000109354655
FUR-CH-10000608,272.2799987792969,100.68000030517578
FUR-CH-10000656,406.1199951171875,117.77333577473958
FUR-CH-10000660,1594.3200378417969,494.23500061035156
FUR-CH-10000665,452.9399871826172,135.88199615478516
FUR-CH-10000667,215.63999938964844,47.400001525878906
FUR-CH-10000677,162.83999633789062,32.52000045776367
FUR-CH-10000685,2285.699951171875,845.7000122070312
FUR-CH-10000694,164.46000289916992,36.18000030517578
FUR-CH-10000727,68.06999969482422,29.940000534057617
FUR-CH-10000745,348.12001037597656,83.52000045776367
FUR-CH-10000749,1628.8199462890625,260.6109924316406
FUR-CH-10000777,1020.8899841308594,316.4199905395508
FUR-CH-10000783,2114.6400146484375,253.66500091552734
FUR-CH-10000785,497.69499588012695,129.4004487991333
FUR-CH-10000788,310.5899963378906,6.159999966621399
FUR-CH-10000790,116.04000091552734,58.02000045776367
FUR-CH-10000825,191.42400512695312,74.59200057983398
FUR-CH-10000836,357.09142412458147,10.685714312962123
FUR-CH-10000843,515.1999918619791,46.36666615804037
FUR-CH-10000847,872.9400126139323,226.96426391601562
FUR-CH-10000852,78.12000274658203,35.91999816894531
FUR-CH-10000863,301.9599914550781,33.215599060058594
FUR-CH-10000885,919.260009765625,266.57999420166016
FUR-CH-10000891,2420.6732584635415,605.0533396402994
FUR-CH-10000892,1230.47998046875,24.559999465942383
FUR-CH-10000932,1797.6932779947917,826.8800048828125
FUR-CH-10000953,562.6849899291992,33.72499990463257
FUR-CH-10000966,297,38.52000045776367
FUR-CH-10000974,473.6099853515625,142.0800018310547
FUR-CH-10000988,774.4549865722656,216.84740257263184
FUR-CH-10000994,448.51500129699707,68.61374998092651
FUR-CH-10000996,212.13333638509116,10.599999904632568
FUR-CH-10001021,281.82000732421875,118.31999969482422
FUR-CH-10001037,186.92999267578125,41.040000915527344
FUR-CH-10001044,289.9866638183594,11.526666959126791
FUR-CH-10001051,277.6499938964844,38.849998474121094
FUR-CH-10001114,192.600004196167,86.5999984741211
FUR-CH-10001130,486.32000427246095,63.20000095367432
FUR-CH-10001138,514.530029296875,210.8699951171875
FUR-CH-10001146,162.3733367919922,40.59333419799805
FUR-CH-10001147,498.4200032552083,44.81999842325846
FUR-CH-10001153,128.22000122070312,58.97999954223633
FUR-CH-10001187,351.5400085449219,129.9600067138672
FUR-CH-10001203,281.6000061035156,11.199999809265137
FUR-CH-10001204,195.77999877929688,76.31999969482422
FUR-CH-10001207,2067.2550659179688,309.95999908447266
FUR-CH-10001262,318.96800537109374,57.63600158691406
FUR-CH-10001270,334.7649968465169,119.83749898274739
FUR-CH-10001271,1845.719970703125,535.2000122070312
FUR-CH-10001278,114.77999877929688,5.699999809265137
FUR-CH-10001282,63.519999980926514,14.600000143051147
FUR-CH-10001313,194.31999715169272,89.3199971516927
FUR-CH-10001322,1666.3500366210938,366.5550079345703
FUR-CH-10001332,2818.080078125,225.36000061035156
FUR-CH-10001343,368.74500465393066,121.67999935150146
FUR-CH-10001374,186.20000648498535,83.78999996185303
FUR-CH-10001382,230.37000274658203,112.875
FUR-CH-10001397,201.72750091552734,70.58999824523926
FUR-CH-10001414,111.05999755859375,27.719999313354492
FUR-CH-10001415,1690.847998046875,524.1239929199219
FUR-CH-10001423,321.4666748046875,90
FUR-CH-10001455,446.9560012817383,93.86000137329101
FUR-CH-10001465,409.12499237060547,188.1749973297119
FUR-CH-10001477,309.98249435424805,133.17000198364258
FUR-CH-10001482,392.94000244140625,43.2234001159668
FUR-CH-10001490,1431.7333577473958,615.6266682942709
