Product ID,avg(Sales)
FUR-BO-10003221,557.2599945068359
FUR-BO-10003282,3107.0250244140625
FUR-BO-10003284,394.20001220703125
FUR-BO-10003287,528.9699935913086
FUR-BO-10003291,405.1000061035156
FUR-BO-10003297,402.0499954223633
FUR-BO-10003301,1237.9400227864583
FUR-BO-10003320,957.1800231933594
FUR-BO-10003323,609.2799987792969
FUR-BO-10003326,263.8933283487956
FUR-BO-10003333,438.8399963378906
FUR-BO-10003383,398.5199890136719
FUR-BO-10003384,246.1199951171875
FUR-BO-10003386,338.3999938964844
FUR-BO-10003404,1723.919921875
FUR-BO-10003408,496.6499938964844
FUR-BO-10003433,61.959999084472656
FUR-BO-10003438,452.5400034586589
FUR-BO-10003441,302.94000244140625
FUR-BO-10003450,289.8999938964844
FUR-BO-10003463,650.8800048828125
FUR-BO-10003499,972.6400146484375
FUR-BO-10003530,340.37999725341797
FUR-BO-10003541,1648.5599975585938
FUR-BO-10003543,442.79998779296875
FUR-BO-10003546,403.9199981689453
FUR-BO-10003549,1228.9200236002605
FUR-BO-10003554,503.8949890136719
FUR-BO-10003559,298.67999267578125
FUR-BO-10003563,350.13600158691406
FUR-BO-10003604,376.739990234375
FUR-BO-10003631,223.46999549865723
FUR-BO-10003660,331.4699935913086
FUR-BO-10003661,1362.06005859375
FUR-BO-10003688,126.02999496459961
FUR-BO-10003697,730.6199849446615
FUR-BO-10003706,592.679988861084
FUR-BO-10003713,599.280029296875
FUR-BO-10003734,615.3300018310547
FUR-BO-10003738,1094.7600402832031
FUR-BO-10003768,555.5999755859375
FUR-BO-10003779,1816.949951171875
FUR-BO-10003783,1091.25
FUR-BO-10003793,928.3949890136719
FUR-BO-10003828,190.44000244140625
FUR-BO-10003873,1046.1600189208984
FUR-BO-10003881,394.2000045776367
FUR-BO-10003887,681.3599853515625
FUR-BO-10003903,428.3999938964844
FUR-BO-10003904,369.17999267578125
FUR-BO-10003905,625.5
FUR-BO-10003913,1052.31005859375
FUR-BO-10003945,539.9550094604492
FUR-BO-10003966,341.9599914550781
FUR-BO-10003968,780.2999877929688
FUR-BO-10003991,1650.7200317382812
FUR-BO-10004015,299.9749984741211
FUR-BO-10004043,2051.100056966146
FUR-BO-10004053,723.719970703125
FUR-BO-10004055,297.8399963378906
FUR-BO-10004075,392.3999938964844
FUR-BO-10004080,245.16000366210938
FUR-BO-10004082,1016.0499877929688
FUR-BO-10004113,791.3771449497768
FUR-BO-10004119,851.6999893188477
FUR-BO-10004129,2624.0400390625
FUR-BO-10004135,245.16000366210938
FUR-BO-10004142,876.3
FUR-BO-10004161,253.02000427246094
FUR-BO-10004162,572.3000030517578
FUR-BO-10004191,448.3800048828125
FUR-BO-10004199,575.1599934895834
FUR-BO-10004219,2019.5999755859375
FUR-BO-10004230,246.8999989827474
FUR-BO-10004254,1235.25
FUR-BO-10004316,289.44000244140625
FUR-BO-10004327,437.6700134277344
FUR-BO-10004340,1175.1199951171875
FUR-BO-10004357,1406.8599853515625
FUR-BO-10004360,160.97999572753906
FUR-BO-10004388,1814.25
FUR-BO-10004399,690.47998046875
FUR-BO-10004407,384.8799987792969
FUR-BO-10004408,491.760009765625
FUR-BO-10004409,141.9600067138672
FUR-BO-10004423,276.4666748046875
FUR-BO-10004425,1040.3999837239583
FUR-BO-10004430,569.0999959309896
FUR-BO-10004434,363.3900146484375
FUR-BO-10004441,1209.5000305175781
FUR-BO-10004445,630.1500244140625
FUR-BO-10004452,1380.0999755859375
FUR-BO-10004459,337.67999267578125
FUR-BO-10004467,249.9749984741211
FUR-BO-10004472,727.5
FUR-BO-10004504,406.0799987792969
FUR-BO-10004507,612.5999755859375
FUR-BO-10004508,460.95999908447266
FUR-BO-10004529,448.0800069173177
FUR-BO-10004537,429.67498779296875
FUR-BO-10004541,973.1200154622396
FUR-BO-10004547,276.68250274658203
FUR-BO-10004558,1815.239990234375
FUR-BO-10004560,1216.530029296875
FUR-BO-10004565,425.53334045410156
FUR-BO-10004567,376.5449981689453
FUR-BO-10004585,712.2000122070312
FUR-BO-10004630,2927.280029296875
FUR-BO-10004648,2333.8800659179688
FUR-BO-10004665,2698.7999267578125
FUR-BO-10004670,729.8400268554688
FUR-BO-10004679,1955.7000427246094
FUR-BO-10004681,244.0800018310547
FUR-BO-10004690,687.4000244140625
FUR-BO-10004695,1085.8799743652344
FUR-BO-10004699,460.70400390625
FUR-BO-10004704,417.7999979654948
FUR-BO-10004707,3633.89990234375
FUR-BO-10004709,1004.0424900054932
FUR-BO-10004725,774.1799926757812
FUR-BO-10004771,2470.5
FUR-BO-10004773,259.29000091552734
FUR-BO-10004806,448.37999725341797
FUR-BO-10004821,671.3849945068359
FUR-BO-10004824,296.8800048828125
FUR-BO-10004834,2973.5699462890625
FUR-BO-10004842,856.7999877929688
FUR-BO-10004844,449.4599914550781
FUR-BO-10004852,2397.9450073242188
FUR-BO-10004911,439.53001403808594
FUR-BO-10004914,322.5824890136719
FUR-BO-10004917,162.1199951171875
FUR-BO-10004924,1292.0999755859375
FUR-BO-10004980,489.1199951171875
FUR-BO-10004999,2625.6600341796875
FUR-BUS-10000332,364.32000732421875
FUR-BUS-10000984,573.47998046875
FUR-BUS-10001187,824.280029296875
FUR-BUS-10001243,1518.1099955240886
FUR-BUS-10001781,2182.679931640625
FUR-BUS-10002040,807.0479919433594
FUR-BUS-10002138,294.0699971516927
FUR-BUS-10002192,142.8300018310547
FUR-BUS-10002639,284.64750480651855
FUR-BUS-10002989,825.3599853515625
FUR-BUS-10003055,280.935001373291
FUR-BUS-10003368,695.1599731445312
FUR-BUS-10003708,122.97000122070312
FUR-BUS-10003724,740.7000122070312
FUR-BUS-10004121,145.88999938964844
FUR-BUS-10004336,247.97999572753906
FUR-BUS-10004475,256.9050064086914
FUR-BUS-10004622,125.33999633789062
FUR-BUS-10004644,731.3400268554688
FUR-BUS-10004820,664.32001953125
FUR-BUS-10004854,379.7639892578125
FUR-BUS-10004882,256.0949935913086
FUR-CH-10000015,1083
FUR-CH-10000025,372.21600952148435
FUR-CH-10000026,340.66285269601
FUR-CH-10000027,2386.8
FUR-CH-10000042,355.3800048828125
FUR-CH-10000051,2841.659912109375
FUR-CH-10000068,132.47999572753906
FUR-CH-10000105,245.3528573172433
FUR-CH-10000110,101.58750343322754
FUR-CH-10000117,239.3999989827474
FUR-CH-10000155,897.1500244140625
FUR-CH-10000171,117.5999984741211
FUR-CH-10000187,111.05999755859375
FUR-CH-10000225,647.8400268554688
FUR-CH-10000233,99.70000076293945
FUR-CH-10000258,389.76749420166016
FUR-CH-10000265,235.2899932861328
FUR-CH-10000294,695.759999593099
FUR-CH-10000302,233.6533406575521
FUR-CH-10000309,1478.7850341796875
FUR-CH-10000326,629.5800170898438
FUR-CH-10000333,496.5299987792969
FUR-CH-10000336,165.52000045776367
FUR-CH-10000343,609.52001953125
FUR-CH-10000351,234.36000170026506
FUR-CH-10000373,167.33999633789062
FUR-CH-10000391,172.35000038146973
FUR-CH-10000399,1327.199951171875
FUR-CH-10000414,35.939998626708984
FUR-CH-10000422,303.3000005086263
FUR-CH-10000423,288.8999938964844
FUR-CH-10000430,429.94801025390626
FUR-CH-10000432,684.7875061035156
FUR-CH-10000454,1036.9149856567383
FUR-CH-10000513,866.5999959309896
FUR-CH-10000527,3720
FUR-CH-10000528,395.36000061035156
FUR-CH-10000546,2380.5
FUR-CH-10000553,50.90999794006348
FUR-CH-10000595,596
FUR-CH-10000602,2300.9999755859376
FUR-CH-10000603,180.5999959309896
FUR-CH-10000608,272.2799987792969
FUR-CH-10000656,406.1199951171875
FUR-CH-10000660,1594.3200378417969
FUR-CH-10000665,452.9399871826172
FUR-CH-10000667,215.63999938964844
FUR-CH-10000677,162.83999633789062
FUR-CH-10000685,2285.699951171875
FUR-CH-10000694,164.46000289916992
FUR-CH-10000727,68.06999969482422
FUR-CH-10000745,348.12001037597656
FUR-CH-10000749,1628.8199462890625
FUR-CH-10000777,1020.8899841308594
FUR-CH-10000783,2114.6400146484375
FUR-CH-10000785,497.69499588012695
FUR-CH-10000788,310.5899963378906
FUR-CH-10000790,116.04000091552734
FUR-CH-10000825,191.42400512695312
FUR-CH-10000836,357.09142412458147
FUR-CH-10000843,515.1999918619791
FUR-CH-10000847,872.9400126139323
FUR-CH-10000852,78.12000274658203
FUR-CH-10000863,301.9599914550781
FUR-CH-10000885,919.260009765625
FUR-CH-10000891,2420.6732584635415
FUR-CH-10000892,1230.47998046875
FUR-CH-10000932,1797.6932779947917
FUR-CH-10000953,562.6849899291992
FUR-CH-10000966,297
FUR-CH-10000974,473.6099853515625
FUR-CH-10000988,774.4549865722656
FUR-CH-10000994,448.51500129699707
FUR-CH-10000996,212.13333638509116
FUR-CH-10001021,281.82000732421875
FUR-CH-10001037,186.92999267578125
FUR-CH-10001044,289.9866638183594
FUR-CH-10001051,277.6499938964844
FUR-CH-10001114,192.600004196167
FUR-CH-10001130,486.32000427246095
FUR-CH-10001138,514.530029296875
FUR-CH-10001146,162.3733367919922
FUR-CH-10001147,498.4200032552083
FUR-CH-10001153,128.22000122070312
FUR-CH-10001187,351.5400085449219
FUR-CH-10001203,281.6000061035156
FUR-CH-10001204,195.77999877929688
FUR-CH-10001207,2067.2550659179688
FUR-CH-10001262,318.96800537109374
FUR-CH-10001270,334.7649968465169
FUR-CH-10001271,1845.719970703125
FUR-CH-10001278,114.77999877929688
FUR-CH-10001282,63.519999980926514
FUR-CH-10001313,194.31999715169272
FUR-CH-10001322,1666.3500366210938
FUR-CH-10001332,2818.080078125
FUR-CH-10001343,368.74500465393066
FUR-CH-10001374,186.20000648498535
FUR-CH-10001382,230.37000274658203
FUR-CH-10001397,201.72750091552734
FUR-CH-10001414,111.05999755859375
FUR-CH-10001415,1690.847998046875
FUR-CH-10001423,321.4666748046875
FUR-CH-10001455,446.9560012817383
FUR-CH-10001465,409.12499237060547
FUR-CH-10001477,309.98249435424805
FUR-CH-10001482,392.94000244140625
FUR-CH-10001490,1431.7333577473958
FUR-CH-10001492,920.8800048828125
FUR-CH-10001536,144
FUR-CH-10001545,227.9600067138672
FUR-CH-10001553,333.4800109863281
FUR-CH-10001559,1836
FUR-CH-10001607,666.8400268554688
FUR-CH-10001616,123.24000295003255
FUR-CH-10001634,410.68800048828126
FUR-CH-10001647,324.0599899291992
FUR-CH-10001658,155.77500343322754
FUR-CH-10001664,891.1649983723959
FUR-CH-10001674,159.3899943033854
FUR-CH-10001675,314
FUR-CH-10001684,716.9999847412109
FUR-CH-10001695,297
FUR-CH-10001708,1268.8199462890625
FUR-CH-10001714,754.4500122070312
FUR-CH-10001726,471
FUR-CH-10001752,190.9199981689453
FUR-CH-10001756,218.02500343322754
FUR-CH-10001784,387.0240051269531
FUR-CH-10001795,199.99000549316406
FUR-CH-10001797,241.08999633789062
FUR-CH-10001802,709.5
FUR-CH-10001805,272.2799987792969
FUR-CH-10001810,120
FUR-CH-10001819,213.93428802490234
FUR-CH-10001831,601.5599975585938
FUR-CH-10001832,262.8599853515625
FUR-CH-10001854,1140.6850357055664
FUR-CH-10001871,400.5600128173828
FUR-CH-10001891,239.95000457763672
FUR-CH-10001895,116.0399996439616
FUR-CH-10001913,573.3974914550781
FUR-CH-10001914,147.9749984741211
FUR-CH-10001919,195.77999877929688
FUR-CH-10001944,196.1199951171875
FUR-CH-10001972,116.04000091552734
FUR-CH-10001973,110.9800033569336
FUR-CH-10001975,327.29998779296875
FUR-CH-10002010,135.17000007629395
FUR-CH-10002017,26.639999389648438
FUR-CH-10002024,3504.89990234375
FUR-CH-10002030,173.94000244140625
FUR-CH-10002033,1745.7000122070312
FUR-CH-10002045,148.31999588012695
FUR-CH-10002053,292.95001220703125
FUR-CH-10002060,778.5999959309896
FUR-CH-10002061,713.7899780273438
FUR-CH-10002073,1191.510009765625
FUR-CH-10002084,532.9566650390625
FUR-CH-10002088,244.05333964029947
FUR-CH-10002090,830.7000122070312
FUR-CH-10002091,501.5174865722656
FUR-CH-10002093,398.8799987792969
FUR-CH-10002117,434.24000549316406
FUR-CH-10002132,213.64999961853027
FUR-CH-10002188,263.87999725341797
FUR-CH-10002207,288.9000015258789
FUR-CH-10002209,197.19000434875488
FUR-CH-10002213,799.9950256347656
FUR-CH-10002224,451.7579833984375
FUR-CH-10002247,1838.5199788411458
FUR-CH-10002250,1558.0999755859375
FUR-CH-10002291,132.72000122070312
FUR-CH-10002297,144.62999725341797
FUR-CH-10002304,103.92000198364258
FUR-CH-10002316,246.47999954223633
FUR-CH-10002320,2086.3700561523438
FUR-CH-10002331,1423.9199829101562
FUR-CH-10002335,802.0259826660156
FUR-CH-10002344,401.75999959309894
FUR-CH-10002372,242.94000244140625
FUR-CH-10002373,429.4800109863281
FUR-CH-10002374,73.12666447957356
FUR-CH-10002410,281.82000732421875
FUR-CH-10002412,160.20000457763672
FUR-CH-10002439,261.99000549316406
FUR-CH-10002468,488.07000732421875
FUR-CH-10002510,376.8000030517578
FUR-CH-10002542,375.8399963378906
FUR-CH-10002547,305.6999969482422
FUR-CH-10002555,315.3333333333333
FUR-CH-10002573,1328.5714285714287
FUR-CH-10002585,2131.2449951171875
FUR-CH-10002589,399.97999064127606
FUR-CH-10002602,1207.8399658203125
FUR-CH-10002610,486.0900065104167
FUR-CH-10002626,279.7000020345052
FUR-CH-10002631,203.2049986521403
FUR-CH-10002647,340.1580047607422
FUR-CH-10002653,248.55999298095702
FUR-CH-10002727,155.06999969482422
FUR-CH-10002743,235.32000732421875
FUR-CH-10002749,229.55999755859375
FUR-CH-10002768,200.0949935913086
FUR-CH-10002780,1090.6699829101562
FUR-CH-10002793,115.86000061035156
FUR-CH-10002816,547.8300170898438
FUR-CH-10002819,119.63999938964844
FUR-CH-10002830,563.6399993896484
FUR-CH-10002846,157.97999827067056
FUR-CH-10002872,1237.1200154622395
FUR-CH-10002880,573.9533437093099
FUR-CH-10002882,142.466672261556
FUR-CH-10002890,259.5779968261719
FUR-CH-10002923,274.32000732421875
FUR-CH-10002932,249.29999796549478
FUR-CH-10002940,236.53800506591796
FUR-CH-10002944,446.4
FUR-CH-10002966,315.2099914550781
FUR-CH-10002970,278.2799987792969
FUR-CH-10002974,404.7300109863281
FUR-CH-10002980,1837.56005859375
FUR-CH-10002989,103.86000061035156
FUR-CH-10003009,739.3500061035156
FUR-CH-10003026,113.05000305175781
FUR-CH-10003061,179.97999954223633
FUR-CH-10003062,225.36000061035156
FUR-CH-10003077,129.82500076293945
FUR-CH-10003107,289.90000025431317
FUR-CH-10003109,286.32000732421875
FUR-CH-10003123,194.70000203450522
FUR-CH-10003143,118.37999725341797
FUR-CH-10003195,261.239995320638
FUR-CH-10003199,332.94000244140625
FUR-CH-10003232,3298.260009765625
FUR-CH-10003248,47.0099983215332
FUR-CH-10003249,357.1199951171875
FUR-CH-10003282,164.5349998474121
FUR-CH-10003298,261.9599914550781
FUR-CH-10003312,340.8599853515625
FUR-CH-10003336,155.77499771118164
FUR-CH-10003341,131.63999938964844
FUR-CH-10003354,352.2007141113281
FUR-CH-10003362,1058.5799560546875
FUR-CH-10003365,1395
FUR-CH-10003379,1139.9200236002605
FUR-CH-10003392,143.90250205993652
FUR-CH-10003419,78.98999786376953
FUR-CH-10003423,297.06666564941406
FUR-CH-10003448,42.58000183105469
FUR-CH-10003485,221.1999969482422
FUR-CH-10003508,333.4200134277344
FUR-CH-10003512,208.91000366210938
FUR-CH-10003514,497.79998779296875
FUR-CH-10003535,121.95999908447266
FUR-CH-10003551,806.1000061035156
FUR-CH-10003559,126.77999877929688
FUR-CH-10003580,335.4100036621094
FUR-CH-10003581,1136.7749786376953
FUR-CH-10003597,1391.0400390625
FUR-CH-10003606,512.9600219726562
FUR-CH-10003608,124.13999938964844
FUR-CH-10003616,1381.3199462890625
FUR-CH-10003623,166.56000328063965
FUR-CH-10003692,850.9500122070312
FUR-CH-10003697,98.05000305175781
FUR-CH-10003706,398.8680023193359
FUR-CH-10003746,1283.9200134277344
FUR-CH-10003760,403.8299865722656
FUR-CH-10003761,785.8800048828125
FUR-CH-10003771,381.8399963378906
FUR-CH-10003774,545.8800048828125
FUR-CH-10003817,263.2066586812337
FUR-CH-10003822,352.79999084472655
FUR-CH-10003833,182.94000244140625
FUR-CH-10003836,294.17999267578125
FUR-CH-10003841,710.760009765625
FUR-CH-10003842,144
FUR-CH-10003844,369.2799987792969
FUR-CH-10003846,751.3049977620443
FUR-CH-10003848,286.79998779296875
FUR-CH-10003853,261.0399932861328
FUR-CH-10003861,334.1999969482422
FUR-CH-10003875,704.760009765625
FUR-CH-10003883,293.6499996185303
FUR-CH-10003894,803.0399780273438
FUR-CH-10003910,335.20499420166016
FUR-CH-10003941,1214.719970703125
FUR-CH-10003948,1458.9599609375
FUR-CH-10003950,1488.3374938964844
FUR-CH-10003956,70.9800033569336
FUR-CH-10003965,587.7900085449219
FUR-CH-10003968,212.94000244140625
FUR-CH-10003982,121.73999786376953
FUR-CH-10004007,351.8399963378906
FUR-CH-10004009,685.8000061035157
FUR-CH-10004010,84.75428336007255
FUR-CH-10004011,2142
FUR-CH-10004047,412.20001220703125
FUR-CH-10004049,120.61000061035156
FUR-CH-10004050,1366.5599670410156
FUR-CH-10004054,590.5333353678385
FUR-CH-10004063,2287.8400268554688
FUR-CH-10004065,415.44000244140625
FUR-CH-10004082,456.4080047607422
FUR-CH-10004086,1458.6500244140625
FUR-CH-10004089,111.77249908447266
FUR-CH-10004095,680.4160034179688
FUR-CH-10004101,681.719970703125
FUR-CH-10004163,254.16000366210938
FUR-CH-10004194,313
FUR-CH-10004196,888.0840087890625
FUR-CH-10004218,572.2200063069662
FUR-CH-10004219,221.75999450683594
FUR-CH-10004242,297.6000061035156
FUR-CH-10004255,2076.43505859375
FUR-CH-10004277,220.67999267578125
FUR-CH-10004287,828.5999755859375
FUR-CH-10004289,335.9300003051758
FUR-CH-10004306,123.60000228881836
FUR-CH-10004312,151.68000183105468
FUR-CH-10004331,377.7480041503906
FUR-CH-10004338,120.40000406901042
FUR-CH-10004339,371.4100036621094
FUR-CH-10004365,258
